	summarized	lineages	abundances	resid	coverage
7.19.23.PLJUL16.R1__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.8957577957194293), ('Other', 0.021541245393234595), ('A', 0.002574702444232614)]	EG.6 EG.5.1.1 EG.2 EG.6.1 XBB.1.16.19 FL.1.5 XBB.1.16.1 XBB.1.5.33 EG.5.1.4 XBB.2.3.2 GN.1.1 GJ.1 XBB.2.3.6 XBB.1.16.16 FU.1 HH.1.1 EG.11 FL.2.4 XBB.1.5.10 XBB.1.16 XBC.1.6 GE.1 EG.1.3 XBB.1.5.88 FD.2 JE.1 XBB.1.5.49 FY.3.2 XBB.1.16.18 XBB.1.42.2 HZ.1 HK.4 XBB.1.5.77 XBB.1.5.9 XBB.1.5.46 JF.1 XBW GJ.1.2 GK.2 EG.1.1 XBB.1.5.94 HF.1 XBB.1.16.20 FL.6 XBB.1.5.39 GY.5 XBB.1.5.65 HA.2 JF.2 XBB.1.5.76 FP.2.1.1 XBB.1.24 XBB.1.16.3 GB.1 XBB.1.24.1 GY.8 FG.3 XBB.1.5.78 HK.3.1 EG.1.2 XBB.7 XBB.1.24.3 FL.3.2 FL.22 JC.1 XBB.1.5.37 XBB.1.5.8 XBB.2.3.3 XBB.1.5.35 XBB.1.5.27 FD.1.1 FE.1.1.1 FL.8 FU.5 GJ.4 FL.24 GB.2 HK.6 XBB.1.16.14 XBB.1.5.73 GJ.3 FL.9 EG.4.2 FT.3.1 FU.3 HR.1 XBL.2 XBB.1.5.56 FL.2.3.1 HQ.1 XBB.2.11.1 A.29 XBB.1.43.1 XBR GU.1 FL.3.4 EG.1.8 XBB.1.5.61 EG.12 XBB.1.9.2 HL.1 XBP XBB.1.45.1 FL.4.5 XBB.2.3.10 FE.1.1.4 FL.5.1 FY.2.1 GM.1 GE.1.1 XBB.2.3.1 GJ.1.2.1 HW.1.1 FL.11 A.28 XBB.1.5.96 XBB.1.5.11 FL.20 FL.19.1 HE.1 HU.1.1 HT.1	0.07612496 0.07069602 0.04131679 0.03877338 0.03832470 0.03191501 0.03064612 0.02831750 0.02644944 0.02355124 0.02216310 0.02078083 0.01870885 0.01724930 0.01692720 0.01676500 0.01573680 0.01378381 0.01298848 0.01296991 0.01261883 0.01206609 0.00960489 0.00918794 0.00855209 0.00845487 0.00771766 0.00764937 0.00740155 0.00739855 0.00735633 0.00711776 0.00707083 0.00699301 0.00643608 0.00643254 0.00616546 0.00594999 0.00569358 0.00560173 0.00554090 0.00542285 0.00535472 0.00533579 0.00492686 0.00479527 0.00477941 0.00476071 0.00432016 0.00430014 0.00424328 0.00417657 0.00377539 0.00363613 0.00356053 0.00341763 0.00325827 0.00325792 0.00311112 0.00309837 0.00309448 0.00297500 0.00297177 0.00291971 0.00269461 0.00267142 0.00265991 0.00255111 0.00242109 0.00240899 0.00240096 0.00234431 0.00234153 0.00229784 0.00220811 0.00215534 0.00210600 0.00201826 0.00200213 0.00189517 0.00187805 0.00182735 0.00178952 0.00178412 0.00167817 0.00166279 0.00160355 0.00157233 0.00154049 0.00153531 0.00153466 0.00150754 0.00147275 0.00142866 0.00141415 0.00140038 0.00133402 0.00132200 0.00131867 0.00130693 0.00130316 0.00129461 0.00129424 0.00121597 0.00121399 0.00120919 0.00119904 0.00119048 0.00117474 0.00117176 0.00116592 0.00116434 0.00115340 0.00109481 0.00106717 0.00104400 0.00104100 0.00103577 0.00103306 0.00101695 0.00100806 0.00100327	13.427653404488515	97.60893555830519
8.30.23.ENCAUG23.R1__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.9488948015821885)]	HN.1 EG.5.1.4 FL.1.5 GJ.1.2 BA.2.86 EG.6.1 XBB.1.16.7 HK.6 FL.1.5.2 XBB.1.16.8 XBB.1.16.6 GE.1.2 FY.2.1 FU.5 HF.1 FU.4 EG.7 JF.1 FU.1 XBB.1.45.1	0.89517898 0.01015903 0.00728593 0.00590051 0.00465983 0.00363618 0.00283286 0.00240459 0.00184298 0.00176008 0.00160198 0.00145695 0.00142836 0.00138544 0.00131984 0.00129255 0.00127741 0.00126758 0.00118781 0.00101592	9.197270218552827	96.33481590475871
8.30.23.SBAUG27.R1__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.9223108160734342), ('Other', 0.00273216244893828)]	EG.5.1.4 HZ.1 XBB.1.16.1 XBB.1.16.2 EG.2 XBB.1.16.19 EG.6.1 XBB.1.9.4 GV.1 XBB.1.16.11 XBB.1.5.75 GN.1.1 HK.3.1 DV.7.1 HA.2 XBB.1.5.14 HN.1 EG.5.1.5 XBB.2.3.11 XBB.1.16 GS.1 EG.5.1.1 EG.5.1.6 FD.2 XBB.1.5.70 FL.6 DV.7 GK.1.1 EG.5.1.2 EG.5.1.7 XBB.2.3.7 XBB.1.5.48 XBB.1.5.73 XBB.1.16.14 GE.1 XBB.1.5.76 XBB.1.5.78 XBB.1.16.21 GK.1.2 XBB.1.27 XBB.1.16.10 XBB.1.16.6 GY.3 DV.7.2 FD.1.1 FU.5 XBB.1.5.10 EG.7 FG.3 XBB.1.5.61 CH.1.1.24 EK.3 XBB.1.5.35 GN.3 FL.2.3.1 HK.6 XBB.1.31.2 FL.9 XBB.1.5.33 XBB.1.16.8 GW.1 GE.1.2 EK.2.1 JC.1 XBB.1.25 FL.4.9 FT.1 XBB.1.5.99 EG.11 XBV XBB.3.1 FL.2.6 GJ.4 EG.4.2 XCF.1 XBB.1.45.1 GY.8 XBB.1.34.1 XBB.1.16.18 EG.5.2.3 EG.5.2.1 XBB.1.16.15 XBB.1.9.6 HJ.1 GQ.1 XBB.2.3.8 XBB.1.5.34 HT.1 GS.3 GS.4	0.11482849 0.07799420 0.06579190 0.05609309 0.04305280 0.03856748 0.03683021 0.03600520 0.03401360 0.02689010 0.02626391 0.02468797 0.02347404 0.02237927 0.02136400 0.01996310 0.01982580 0.01712460 0.01474746 0.01208218 0.01205630 0.01041560 0.00888235 0.00796503 0.00742376 0.00679199 0.00664930 0.00606076 0.00553506 0.00544959 0.00457399 0.00449426 0.00386031 0.00371138 0.00348761 0.00325130 0.00299900 0.00297915 0.00289789 0.00280613 0.00269724 0.00253029 0.00251256 0.00248963 0.00238680 0.00233508 0.00231316 0.00225163 0.00219580 0.00203355 0.00198511 0.00189036 0.00188581 0.00186254 0.00184775 0.00182345 0.00177462 0.00175670 0.00172209 0.00162387 0.00157356 0.00156040 0.00151970 0.00148500 0.00146760 0.00146070 0.00142857 0.00141844 0.00139996 0.00139387 0.00138889 0.00135109 0.00134862 0.00133894 0.00133829 0.00128829 0.00124295 0.00120395 0.00120192 0.00119332 0.00118105 0.00117828 0.00116445 0.00115433 0.00115185 0.00112968 0.00112782 0.00107928 0.00105344 0.00103054	13.712980101403106	98.18412868274086
7.19.23.ENCJUL14.R1__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.9230721286626596), ('Other', 0.001244399973056076)]	XBB.1.5.33 XBB.1.42 XBB.1.42.1 XBB.1.5.10 XBB.2.3.2 EG.5.1.4 XBB.1.16.13 XBB.1.16.19 XBB.1.16.6 XBB.1.5.1 GJ.1.2 EG.5.1 XBB.2.3.5 FL.2.5 HH.2 XBB.1 XBB.1.16.20 EG.6.1 XBB.1.16.9 XBB.1.5.66 EG.4 XBB.1.5.65 XBB.1.16.1 XBB.2.3.7 JF.1 XBB.1.5.76 XBB.1.27 XBB.1.5.78 XBB.1.5.80 FE.1 JD.1.2 XBB.1.16.14 HK.7 XBB.7 XBB.1.5.35 XBB.1.6 FU.5 HK.6 XBB.1.5.72 XBB.1.5.99 EG.9 XBB.1.36 XBB.1.37 XBB.1.5.94 FL.22 GW.1 EG.7 GJ.4 XBB.1.7 GN.3 FE.1.1.3 FE.1.1.4 FH.1 FY.2.1 HL.1 XBB.1.5.31 EG.4.2 FT.3 XBB.1.5.39 XCF.1 FW.3 GS.1 GS.4 FL.18.1 FL.2.1 GE.1.2 GN.1.1 XBB.1.12 XBB.1.5.18 HT.1 XBB.1.5.34 XBB.1.16.15 XBB.1.5.57 HJ.1 XBB.1.48 XBB.2.9	0.07864690 0.06796177 0.06796177 0.06054810 0.04964370 0.04540234 0.04316970 0.03940980 0.03787036 0.03299891 0.03114405 0.03087427 0.03077573 0.02798331 0.02349979 0.01889356 0.01839760 0.01784670 0.01622910 0.01452499 0.01228730 0.01184450 0.01157729 0.01108420 0.01069770 0.00908107 0.00816803 0.00725013 0.00509050 0.00478610 0.00469484 0.00371513 0.00309915 0.00301521 0.00273554 0.00270270 0.00239425 0.00226854 0.00223464 0.00210595 0.00200460 0.00196207 0.00193905 0.00188857 0.00179319 0.00170508 0.00170225 0.00167038 0.00162925 0.00160944 0.00155360 0.00154320 0.00154258 0.00153925 0.00150962 0.00144592 0.00138469 0.00135593 0.00135593 0.00124440 0.00121776 0.00117003 0.00116686 0.00113039 0.00112740 0.00111091 0.00109409 0.00108932 0.00106213 0.00105959 0.00103093 0.00102926 0.00101338 0.00101091 0.00100732 0.00100200	12.205558240689545	97.31799485001505
8.30.23.PLAUG27.R2__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.9313999048786461), ('Other', 0.0010648334551935357)]	EG.5.1.4 EG.5.1.1 JF.1 HN.1 FU.2 EG.6.1 HV.1 EG.5.1.3 FU.1 HZ.1 XBB.1.16.19 HF.1 XBB.1.5.10 EG.5.1 FL.1.5 GJ.1.2 XBB.1.9.2 EG.2 EG.5.1.6 XBB.1.22.2 XBB.1.42.2 FD.1.1 GS.1 EG.1.2 GK.2 XBB.2.3.7 GE.1.3 XBB.1.16.11 FY.2 XBB.1.5.73 GB.1 EG.7 GS.4.1 HH.1 GJ.4 GN.3 XBB.1.16.18 XBB.1.16.15 EG.1.6 EG.1.4 HH.2 GY.1 XBB.1.5.65 XBB.1.42 EG.5.1.2 XBB.1.16.16 XBB.1.42.1 EG.10.1 XBB.1.5.76 HL.2 EG.4.2 JD.1 XBB.1.5.17 HE.1 XBB.1.16.13 JF.2 HP.1 XBB.1.5.80 HP.1.1 XBB.1.5.85 GV.1 HU.1 XBB.1.5.71 HK.6 HL.1 XBB.2.3.3 GK.1.2 HK.7 FL.4.7 XBB.1.5.94 EG.5.1.5 EG.9 EG.5.2.1 GE.1.2 GB.2 HR.1 FL.24 FG.3 FY.2.1 HA.2 XBB.1.5.35 XBB.1.19.2 XBB.1.24.3 XBB.1.5.57 EG.12 FY.6 FL.4.4 GJ.3 GN.1.1 EG.5.2 XBB.1.36 GW.1 HZ.3 FP.1 FU.5 XBB.1.45.1 XBB.7 FL.1.5.2 XBB.1.5.11 HG.2 HT.1 XBB.1.5.103 HU.1.1 XBB.1.9.6 FH.1 FL.2.3.1 XBB.1.16.10 HU.2 EU.1.1.3 JC.1 FL.2.2.1 EK.3 XCG FT.3.1 XBB.1.16.21 EG.5.2.2 XBB.1.5.33	0.08129337 0.07454209 0.04033071 0.03742380 0.03691194 0.03381196 0.03374791 0.03076686 0.02662990 0.02654870 0.02599680 0.02517680 0.02402842 0.02370789 0.01926735 0.01868792 0.01835713 0.01399288 0.01396829 0.01361898 0.01319118 0.01176265 0.01169005 0.01134640 0.01032449 0.01021690 0.00913720 0.00857242 0.00784849 0.00720150 0.00633675 0.00629420 0.00553165 0.00551706 0.00545054 0.00528053 0.00521921 0.00520436 0.00504084 0.00450617 0.00444564 0.00443099 0.00388823 0.00386824 0.00385728 0.00367910 0.00362969 0.00358276 0.00357776 0.00354610 0.00341581 0.00337322 0.00327997 0.00323206 0.00322494 0.00308795 0.00279468 0.00270752 0.00266790 0.00258710 0.00252924 0.00247925 0.00243936 0.00240884 0.00229122 0.00225178 0.00220470 0.00218961 0.00217256 0.00216294 0.00207707 0.00205298 0.00191807 0.00186130 0.00183101 0.00179014 0.00166602 0.00165017 0.00162766 0.00162161 0.00161173 0.00160749 0.00153667 0.00153402 0.00153139 0.00151301 0.00151246 0.00147973 0.00147452 0.00145266 0.00145138 0.00143202 0.00142966 0.00138480 0.00138014 0.00133992 0.00130634 0.00129160 0.00128459 0.00125668 0.00122566 0.00120700 0.00120120 0.00119219 0.00117759 0.00117509 0.00115741 0.00115113 0.00111926 0.00111487 0.00111152 0.00107373 0.00106483 0.00104924 0.00102669 0.00101523 0.00100648	11.631758527425152	98.61217937999533
8.30.23.ENCAUG28.R2__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.9435192009342118), ('Other', 0.002915485571859961)]	FL.20 EG.5.1.1 EG.6.1 FL.1.5 HK.3.1 EG.5.1.4 XBB.1.16.8 GJ.1.2.1 EG.7 FL.6 JF.1 HK.6 EG.11 FL.8 GY.8 FL.24 FL.1.5.2 FL.26 XCF.1 FY.2.1 FL.18 FL.29 DV.7.2 FD.1.1 FL.22 FL.15 GW.1 XCH.1 HA.1 EU.1.1.3 GJ.1.1 HG.1 GJ.3 EG.4.2 XBB.1.5.74 EK.2 HE.1	0.82266509 0.01659038 0.01179395 0.01073614 0.00805242 0.00760033 0.00640919 0.00572465 0.00555290 0.00536886 0.00424421 0.00413223 0.00325827 0.00222016 0.00198998 0.00190827 0.00190492 0.00183767 0.00162461 0.00157517 0.00152161 0.00148168 0.00144998 0.00143254 0.00136388 0.00135466 0.00131460 0.00129088 0.00128339 0.00125664 0.00112867 0.00109511 0.00107392 0.00106731 0.00106035 0.00103681 0.00103326	9.774400390066154	98.29114135705447
8.30.23.PLAUG28.R2__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.934965776994513), ('Other', 0.003445854999100925)]	EG.5.1.1 XBB.1.9.2 EG.5.1.4 EG.6.1 XBB.1.16.19 FL.1.5 HV.1 HZ.1 JF.1 XBB.1.5.43 HZ.2 HF.1 XBB.1.16.8 GJ.1 HG.2 FZ.1 XBB.1.16.13 XBB.1.16.11 XBB.1.42 XBB.1.16.3 XBB.1.5.39 HL.1 GK.3 XBB.1.16.15 XBB.1.5.24 FU.1 XBB.1.41.2 XBB.2.3.10 GV.1 FL.2.1 GS.4 XBB.1.5.15 EG.1.6 FT.3.1 XBB.1.16.9 FY.2.1 EG.10.1 XBB.1.5.13 XBB.1.5.78 HN.1 FL.15 GJ.1.2 GJ.3 EG.7 XBB.1.5.76 XBB.1.16.20 FY.6 FL.20 XBB.1.37.1 GK.1.1 XBB.1.16.21 FL.4.6 HU.1 GK.2.1 GW.1 XCF HK.6 XBB.1.9.3 GK.1.2 XBB.1.5.6 EK.2 XBB.1.5.27 FD.3 XBB.1.5.19 GE.1.3 XBB.1.16.16 FE.1.1.3 GE.1.2 EG.11 FY.4.1.1 FL.1.5.2 XBB.3.1 XBB.1.5.65 XBB.1.48 FY.1.2 GN.3 EG.5.2.1 XBB.1.5.89 FL.20.1 FL.2.3.1 FL.2.2 XBB.1.24.3 FL.4.9 XBB.1.47.1 XBB.1.5.88 GY.3 XCH.1 GY.8 GJ.4 EK.1 EG.9.1 HB.1 FP.4 HE.1 XBB.1.5.87 XBB.1.5.48 HH.1.1 JD.1.1 FU.5 HT.1 GB.2 FL.2.6 XBB.1.5.23 EG.5.2.2 JC.1 HR.1 HZ.3 XBB.1.5.53	0.15927582 0.07028548 0.05671580 0.04619310 0.04480100 0.04445588 0.04177579 0.03042430 0.02711813 0.02337117 0.02034669 0.01871000 0.01728980 0.01562207 0.01500470 0.01461930 0.01307641 0.01249352 0.01202782 0.01116270 0.01085394 0.01026070 0.00824578 0.00746134 0.00728190 0.00713674 0.00699058 0.00697996 0.00566943 0.00552191 0.00549989 0.00536134 0.00535400 0.00533239 0.00501952 0.00485014 0.00473157 0.00433800 0.00427944 0.00411053 0.00405547 0.00397030 0.00382875 0.00348432 0.00327763 0.00294022 0.00254810 0.00247190 0.00238949 0.00238891 0.00238474 0.00230755 0.00229103 0.00221385 0.00219003 0.00211153 0.00210497 0.00202470 0.00201064 0.00196347 0.00195822 0.00189304 0.00182415 0.00178053 0.00176919 0.00176108 0.00174928 0.00159455 0.00159337 0.00156924 0.00151229 0.00150179 0.00148099 0.00146922 0.00145591 0.00143719 0.00143408 0.00141643 0.00141243 0.00140845 0.00139546 0.00136101 0.00135622 0.00135135 0.00134439 0.00134273 0.00133432 0.00133222 0.00128436 0.00124688 0.00124657 0.00118624 0.00116414 0.00116316 0.00114155 0.00112767 0.00112233 0.00112108 0.00111857 0.00110466 0.00110072 0.00109451 0.00108895 0.00108252 0.00105553 0.00105263 0.00104431 0.00101999	11.908820042495147	97.32468314215964
9.01.23.PLAUG29.R1__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.9265931743684636), ('Other', 0.0022991199962250184)]	EG.2 FL.1.5 EG.5.1.1 HK.6 HV.1 JG.1 XBB.1.16.19 HN.1 GJ.1.2 XBB.1.16.1 EG.6.1 EG.5.1.4 HK.3.1 XBB.2.3.5 XBB.1.5.10 XBB.1.16.15 FL.2.5 FT.3.1.1 XBB.2.3.3 XBB.2.3.2 GK.3 HF.1 HZ.1 FL.2.3 XBB.1.16.20 JF.1 XBB.1.16.7 GE.1.1 XBB.1.5.44 FY.2.1 EG.5.2 HK.2 XBB.1.5.65 GK.1.1 XBB.1.16.18 GD.1 HZ.2 XBB.1.31 EG.5.1.7 XBB.1.5.76 FU.5 GR.1 XBB.1.5.78 FL.24 XBB.1.41.2 XBB.1.16.16 GK.1.2 XBB.2.3.9 XBB.1.5.81 FL.8 FU.1 FL.22 FL.4.8 XBB.1.45.1 GY.8 GJ.1.1 HK.7 XBB.2.3.1 GK.2 XBB.1.36 XBB.2.3.12 XBB.1.5.94 GU.1 EK.4 FL.18.1.1 XBB.1.5.99 HE.1 HH.2 GS.4.1 FL.2.3.1 XBB.1.5.57 FL.6 FE.1.2 HR.1 XBB.1.5.89 GE.1.2 XBB.1.16.2 HU.1.1 GJ.3 GG.1 CJ.1.3.1 EG.8 JC.1 HT.1 GM.1 XBB.1.5.87 GJ.4 XBB.1.41.1 GN.3 HU.2 GY.3 EG.9 HH.1 XCF.1 GS.1 GY.4 GJ.2 XBB.1.5.19 XBB.1.5.27 XBB.1.34.1 EG.4.2 EG.1.8 HC.2 HC.1 GE.1.3 FL.2.6 FL.3.3 XBB.1.5.6 XBB.1.5.50 EU.1.1.3 XBB.1.5.103 GT.1 FY.4.2 XBB.1.24.3 FY.6	0.08392447 0.06318667 0.06028413 0.05017190 0.04248085 0.04169186 0.04074880 0.03182920 0.03049560 0.02371967 0.02269290 0.02067385 0.02039132 0.01977980 0.01693392 0.01666207 0.01631120 0.01549010 0.01428599 0.01363601 0.01189586 0.01159038 0.01143849 0.01121194 0.01095820 0.00946370 0.00923077 0.00882951 0.00881817 0.00870406 0.00663065 0.00614439 0.00592549 0.00543123 0.00527792 0.00514895 0.00427881 0.00425773 0.00421053 0.00409399 0.00360471 0.00346418 0.00321278 0.00308424 0.00294695 0.00290603 0.00288172 0.00281373 0.00265252 0.00263709 0.00261397 0.00247755 0.00247144 0.00238931 0.00230649 0.00222965 0.00219662 0.00218549 0.00216264 0.00215517 0.00206574 0.00198364 0.00195695 0.00192338 0.00186916 0.00186393 0.00181225 0.00179914 0.00170707 0.00169366 0.00168505 0.00166914 0.00166299 0.00159979 0.00159635 0.00156955 0.00154845 0.00151286 0.00144474 0.00142709 0.00142248 0.00141443 0.00140166 0.00139331 0.00138648 0.00135931 0.00135593 0.00135517 0.00133289 0.00130833 0.00129005 0.00126582 0.00126115 0.00125648 0.00124688 0.00123381 0.00121443 0.00118886 0.00118835 0.00117921 0.00113666 0.00112319 0.00111465 0.00111029 0.00110424 0.00110415 0.00107930 0.00106013 0.00105641 0.00105239 0.00104603 0.00104264 0.00103923 0.00103430 0.00101938	11.14505091566592	98.17744039059626
7.19.23.ENCJUL17.R1__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.9146363496797871), ('Other', 0.01797089127415039)]	FL.5 FL.24 XBB.1.5.24 FL.25 FL.2.5 GJ.1.2 XBB.1.16 XBB.1.5.72 EG.5.1.3 EG.5.1.4 GS.4 FL.1.5.1 XBB.1.22.2 XBB.1.16.19 XBB.1.18.1 XBC.1.6.3 XBB.1.5.8 GN.1 FL.6 FE.1 FE.1.1.3 FL.22 FE.1.1.4 FE.1.1.2 XBB.1.15.1 FL.8 FL.2.3 XBB.1.37.1 GJ.4 XCF.1 XBB.1.5.97 XBB.7 JF.1 XBB.1.5.94 GN.3 HB.1 XBV FY.2.1 XBB.1.20 FT.3.1 GJ.1.2.1 HU.2 FL.4.4 FL.2.3.1 XBC.1.6.1 EK.2 FH.1 FW.3 HK.4 FL.20 XAL XBB.1.4.2 FL.13.3.1 FL.11	0.10941244 0.10738037 0.10287100 0.10245287 0.06719702 0.05579757 0.05339730 0.05119830 0.03673406 0.03610980 0.03369512 0.03186352 0.01544983 0.01525298 0.01461751 0.01397621 0.01033750 0.00991471 0.00593598 0.00517165 0.00333751 0.00329489 0.00295552 0.00277778 0.00265416 0.00217297 0.00203616 0.00180941 0.00172329 0.00161681 0.00160772 0.00157978 0.00155308 0.00153689 0.00151624 0.00132266 0.00125786 0.00122704 0.00122070 0.00121729 0.00120353 0.00119672 0.00117306 0.00116384 0.00112001 0.00111483 0.00110064 0.00108460 0.00107498 0.00106695 0.00105527 0.00102815 0.00102100 0.00102015	14.712694397897776	98.63893254857372
7.19.23.SBJUL13.R1__NA__NA__230901_WW__00X.tsv	[('Omicron', 0.9398294647196688), ('Other', 0.0018412799750050545)]	XBB.1.42.1 EG.5.1.1 FL.2.5 XBB.1.18.1 FU.1 XBB.2.3 XBB.1.5.68 FD.4 HZ.1 EG.5.1 XBB.1.42.2 FE.1.2 XBB.1.5.73 EG.2 XBB.2.4 EG.6.1 XBB.1.5.88 XBB.1.5.89 XBB.1.5.103 XBB.1.5.84 XBB.1.5.20 XBB.1.5.1 FL.6 XBB.1.5.76 XBB.1.5.15 EG.5.1.4 XBB.1.5.78 XBB.2.5 GN.1.1 XBB.7 FD.3 XBB.1.31.2 FL.2.1 XBB.1.5.35 HL.1 FL.1.5.2 XBB.1.5.94 FL.2.3.1 XBB.1.5.32 XBB.1.5.81 XBB.1.5.37 FY.6 XCF XBB.1.5.58 FL.2.2 XBB.1.5.87 XBB.2.7 HD.1.1 FP.2.1.1 FY.2.1 XBB.1.5.19 EG.11 HH.1 FT.1 EG.9.1 XBB.1.5.99 XBB.1.36 FL.3.4 XBB.1.5.11 XBB.1.45.1 FU.5 EG.1.5 FL.10 XBB.1.34.1 XBB.2.9 HZ.3 XBB.2.3.9 XBB.1.5.57 XBB.1.5.23 EG.4.2 XBB.1.9.7 XBB.1.9.6 XBB.1.37	0.10326065 0.09154063 0.08986853 0.06901640 0.06254270 0.06195959 0.05584631 0.04259249 0.04213770 0.02607113 0.02293773 0.02258085 0.02122228 0.01965832 0.01665954 0.01618402 0.01575410 0.01483465 0.01258780 0.01252043 0.01252043 0.00677936 0.00569217 0.00519155 0.00420559 0.00405035 0.00395570 0.00368735 0.00316456 0.00275591 0.00272851 0.00266667 0.00252632 0.00251708 0.00251467 0.00248447 0.00233333 0.00230097 0.00221239 0.00205339 0.00196464 0.00185529 0.00184128 0.00179856 0.00176484 0.00174216 0.00168287 0.00163872 0.00163399 0.00159124 0.00154560 0.00140830 0.00139646 0.00139448 0.00138249 0.00136799 0.00136116 0.00134412 0.00129983 0.00128130 0.00126582 0.00119708 0.00114621 0.00113714 0.00112170 0.00111899 0.00108342 0.00104936 0.00104566 0.00103816 0.00102960 0.00101351 0.00101215	13.029257202669996	96.9568270742066
