	summarized	lineages	abundances	resid	coverage
11.29.23.ENCNOV28.R2.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.926236914807012), ('Other', 0.0036450729903814865)]	HK.19 FL.1.5.2 HV.1 HV.1.2 JN.1 EG.5.1.6 JN.1.3 XBB.1.16.19 XBB.1.41.2 HV.2 HK.3.1 HK.3.11 XBB.1.22.2 FL.18.1 JD.1.1.1 JD.2 GK.7 XBB.1.16.27 HV.1.7 GK.1 EG.5.1.12 JD.1.1.6 XBB.1.34.1 JD.1 GK.1.6.1 XDA BA.2.86.3 FY.2.1 GK.1.7 FL.22 FL.3.4 JG.3 JG.3.3 HK.3.12 XDG HK.6 XQ FU.1.1 FL.3.3 XBB.1.16.24 XBB.1.5.109 HV.1.5 GK.1.11 XBB.1.16.31 FL.13.5 XBB.1.45.1 EG.9.1 HK.26.1 HF.1.2 BA.2.86.5 HK.13.1 JF.3 GK.1.10 HU.1 XBB.3.3	0.17265451 0.14232587 0.14009782 0.11796479 0.08397426 0.07239241 0.05286120 0.02019671 0.01694920 0.01163422 0.01157974 0.00631579 0.00484623 0.00410677 0.00402414 0.00276035 0.00268956 0.00261487 0.00256016 0.00251247 0.00250627 0.00250447 0.00232760 0.00230579 0.00220858 0.00212514 0.00211775 0.00193247 0.00186741 0.00186393 0.00176021 0.00165683 0.00165683 0.00159614 0.00151993 0.00151070 0.00150465 0.00147420 0.00142450 0.00137804 0.00135532 0.00133333 0.00133156 0.00129282 0.00127226 0.00125932 0.00115908 0.00112330 0.00111954 0.00110156 0.00109339 0.00108561 0.00102623 0.00101813 0.00100802	16.17216451866814	96.63913319733805
11.29.23.SBNOV28.R2.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.8993506559875744), ('Other', 0.007497745503898463)]	JN.3 XBB.1.9.2 HV.2 EG.5.1.6 JF.1.1.2 HV.1.2 JN.1.1.1 JN.1 HV.1.6 EG.5.1.16 JD.1.1.1 JG.3 JG.3.3 HV.1.6.1 FL.6 EG.6 XBB.1.16.6 EG.5.1.4 XBB.1.34 XBB.1.15.1 JF.1.1 XDC FL.1.5.2 XBB.1.34.1 HK.3.13 XBB.1.5.23 EG.13 EG.7 BA.2.19 EG.5.1.10 BA.2.10.4 HV.1.5 BA.2.44 JD.1.1.5 XBB.1.16.31 HZ.2 XBB.1.27 HV.1.7 XBB.1.16.4 EG.5.1.17 EG.5.1.13 XDG FL.22 HE.1 EG.8 EG.14 HK.3.12 HZ.3 XBB.1.16.27 JD.1.1.3 JD.1.1.6 EG.5.1.12 JN.9 JD.1.2.2 JD.1.2.1 HK.13.1 HC.2 FP.2 EK.2	0.13011787 0.09043439 0.08893960 0.08198352 0.08092640 0.06835984 0.04451830 0.04319243 0.02682471 0.02445115 0.02113845 0.01916170 0.01916170 0.01597199 0.01402441 0.01345375 0.01324446 0.01316569 0.01161092 0.00906824 0.00650001 0.00620593 0.00591181 0.00339796 0.00293902 0.00284140 0.00263852 0.00261469 0.00252845 0.00243857 0.00232435 0.00207792 0.00203081 0.00199835 0.00186916 0.00162734 0.00156740 0.00155642 0.00154487 0.00131372 0.00129938 0.00129182 0.00126871 0.00126741 0.00117994 0.00113820 0.00113337 0.00108871 0.00108743 0.00108436 0.00108264 0.00106707 0.00104836 0.00104493 0.00103890 0.00101853 0.00101345 0.00101175 0.00100723	17.792401400380257	98.11390161522256
11.22.23.ENCNOV15.R1.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.9064960608725613), ('Other', 0.015257661247040484)]	HV.1 JF.1.1.2 EG.5.1 HV.1.1 EG.2 EG.1.5 EG.5.1.4 JF.1.1 FL.1.5.2 EG.5.1.9 JG.3.3 JG.3 JN.1.2 XBB.1.9.2 GK.1.6.1 JF.1 KB.1 HV.1.4 HK.27 EG.5.1.7 XDC EG.5.1.3 JG.3.2 EG.5.1.16 EG.8 JD.1.1.1 EG.5.1.2 JN.2 GS.4.1 JF.4 HK.23 XBB.1.16.31 HV.1.6.1 EG.11 HK.6 XCC HK.13.2 XCP HV.1.2 XBB.1.9.7 XCV XBB.1.16.27 FW.3 JD.1.1.6 GJ.1.2.4 HK.3.2.2 XCW BW.1.2 HK.29 XBB.1.5.50 XBB.1.34.1 BA.2.86.5 JD.1.1.8 HK.3.12 HK.18 EG.14 FP.2.1.1 XDG HK.31 FL.4.11 HN.7 HK.34.1 HV.1.7 JG.1 FL.1.8 EG.4.2 XBB.1.45.1 JN.9 HK.13.1 GE.1.2.1	0.36780666 0.07771907 0.05502018 0.04714237 0.03963811 0.03354840 0.03049487 0.02248493 0.01864057 0.01690800 0.01348622 0.01348622 0.01272570 0.01163310 0.01059842 0.01001879 0.01000260 0.00899899 0.00717489 0.00704225 0.00595920 0.00535699 0.00498105 0.00464253 0.00410397 0.00379294 0.00348432 0.00329117 0.00327869 0.00324910 0.00297601 0.00267648 0.00266346 0.00255102 0.00249152 0.00240476 0.00215517 0.00213053 0.00200133 0.00196502 0.00192585 0.00187266 0.00182593 0.00180759 0.00177841 0.00161377 0.00160175 0.00155763 0.00150207 0.00144124 0.00142830 0.00139130 0.00138504 0.00134730 0.00131610 0.00131475 0.00129207 0.00123558 0.00120228 0.00116950 0.00115299 0.00113982 0.00112486 0.00112381 0.00111607 0.00111421 0.00110558 0.00109078 0.00104155 0.00100934	13.65136233610967	96.62910075912116
11.22.23.SBNOV19.R2.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.8428467301677487), ('Other', 0.06749952396097773)]	HV.1 HV.1.2 EG.5.1.4 FL.1.5 HK.19 HN.4 XBB.1.16.9 XDC GW.5.3 XBB.1.5.23 FL.1.5.2 EG.5.1.1 EG.5.1.3 XBB.1.5.43 FL.1.5.1 XCH.1 HK.34 HK.23 XBB.1.42 JN.1.1 XCZ XCY XBB.1.42.1 XBB.1.5.13 EK.3 FY.2.1 GK.3 EG.8 XBB.1.5.99 JN.2 XBB.1.37.1 EG.5.1.9 HV.1.7 EG.11 XCG BA.2.86.3 XBB.1.16.24 XCV HK.29 HK.34.1 HK.31 XBB.1.34.1 HD.1 HK.15 XBB.1.16.27 HK.3.2.1 JF.1.1.2 HK.3.12 XBB.1.45.1 JF.3 HK.13.1 XCE HK.3.13 HK.6 HK.33 HK.30 HK.3.9 EG.5.1.12 HU.1.1 KJ.1 EK.1 XCR FU.5 HK.3.4 XBB.1.30 XBB.1.36 HK.11 FE.1.1.5 FY.5.2 FP.4 XDG EG.6.1.2 GE.1.2.1 XAA EG.9.1 GN.3 EG.14 GN.1.3 EG.2.4 XBV FL.13.5 HR.1.1	0.09980988 0.09339350 0.08302352 0.07967407 0.06725533 0.06385453 0.06282838 0.03820813 0.03324096 0.03305534 0.03247409 0.02680610 0.01894686 0.01219682 0.01193892 0.00983284 0.00920975 0.00739302 0.00718667 0.00675964 0.00576207 0.00475843 0.00475395 0.00466370 0.00396301 0.00326313 0.00301423 0.00295334 0.00253807 0.00250936 0.00242522 0.00235516 0.00221314 0.00215464 0.00213285 0.00212917 0.00202994 0.00199005 0.00195503 0.00180505 0.00178063 0.00176633 0.00168534 0.00167785 0.00154057 0.00152574 0.00151712 0.00146565 0.00144509 0.00142405 0.00141260 0.00140657 0.00138504 0.00138483 0.00136155 0.00134409 0.00131608 0.00130240 0.00130137 0.00127714 0.00126422 0.00126229 0.00120100 0.00118835 0.00118240 0.00117662 0.00117240 0.00114936 0.00113991 0.00113088 0.00110637 0.00108652 0.00108382 0.00107935 0.00107720 0.00106026 0.00105783 0.00105150 0.00104167 0.00103993 0.00101351 0.00100292	17.316401741131607	98.52523158211551
11.29.23.PLNOV26.R1.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.9300262980035359), ('Other', 0.002280679999655929)]	JD.1.1 JD.1 HV.1 JD.1.1.1 HV.1.1 JN.1.1 EG.7 JN.1.3 JN.9 HV.1.6.1 XBB.1.5.99 JD.1.1.6 HV.1.5 BA.2.86.3 HK.13.2 HP.1 JG.3.3 JG.3 FY.2.1 FL.1.5.2 JF.1.1 HV.1.2 XDG HV.1.7 JD.1.1.5 EU.1.1.3 XBB.1.16.27 XBB.1.5.109 JF.3 XBB.1.5.50 HK.3.9 XBB.1.5.35 XBB.1.34.1 EG.14 JD.2 EG.11 FL.4.6 HK.6 JB.1.1 JD.1.2.1 XBB.1.5.38 JD.1.2.2 HK.13.1 GE.1.2.1 FL.1.8 EG.9 JG.3.1 JJ.1 JD.1.1.2 XBB.1.16.24 JD.1.1.4 HC.2 JN.5.1 GW.1 JD.1.1.3 HA.1	0.73263007 0.05007705 0.03149875 0.00797872 0.00590326 0.00516129 0.00445359 0.00394739 0.00355415 0.00311163 0.00304581 0.00302572 0.00271003 0.00269481 0.00259703 0.00253599 0.00249168 0.00249168 0.00239000 0.00236507 0.00235042 0.00231839 0.00228068 0.00224000 0.00214273 0.00195172 0.00191327 0.00190957 0.00189452 0.00188785 0.00183146 0.00180255 0.00170609 0.00169897 0.00166269 0.00162842 0.00157055 0.00154193 0.00153566 0.00148561 0.00145997 0.00145879 0.00142069 0.00141099 0.00138058 0.00134953 0.00132100 0.00131530 0.00130976 0.00126823 0.00124740 0.00115872 0.00106833 0.00105942 0.00104182 0.00101963	12.361336013060281	96.01377788181787
11.22.23.ENCNOV20.R2.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.9194628403212823), ('Other', 0.0012239900244302708)]	EG.5.1.6 JN.1 EG.5 EG.5.1.3 JF.1 JN.1.3 HF.1 BA.2.86.1 JF.1.1.2 JJ.1 JG.3 JD.1.1.1 XBB.2.5 XBB.1.5.102 HK.3.1 HV.1.6 FL.1.5.2 XBB.1.5.17 HK.24.1 XBB.1.16.13 XBB.1.5.94 JS.1 BA.2.86.3 FL.24 EG.5.1.9 EG.5.2.2 GJ.6 XBB.3.3 XBB.1.5.76 XBB.1.37.1 XBB.1.34.1 XBB.1.16.27 FL.2.3.1 JD.2 HV.1.2 EG.11 XBB.1.16.28 FT.1 XBB.2.8 XBB.1.5.50 GM.1 EG.9.1 JF.3 FL.24.1 XBB.7 XBB.3.1 XBB.1.12 HK.23.1 GE.1.2.1 XBB.1.43.1 GA.7 HV.1.7 JG.1 EG.5.1.12 HK.13.1 GK.1.6.1 FL.38 XBB.1.20 FU.5 XBB.1.45.1 HK.3.4 XDG FY.2.1 HK.3.2.2 HK.34.1 JD.1.1.5 JD.1.1.3 FW.3 HH.8 FP.2 GK.1.10 JD.1.2.1 JD.1.1.6	0.17133597 0.12008386 0.10010593 0.06968602 0.05467711 0.05461040 0.04992510 0.04327352 0.03149026 0.02725193 0.01811203 0.01793221 0.01624325 0.01581613 0.01438279 0.01412200 0.00631579 0.00502823 0.00402676 0.00372218 0.00270343 0.00262467 0.00246846 0.00229154 0.00210970 0.00207254 0.00203926 0.00199144 0.00197473 0.00193424 0.00189394 0.00189224 0.00187616 0.00178999 0.00175901 0.00175516 0.00174520 0.00162734 0.00161464 0.00161402 0.00158180 0.00156104 0.00155763 0.00155461 0.00155304 0.00151106 0.00149646 0.00145455 0.00145033 0.00144703 0.00143876 0.00140351 0.00137910 0.00135943 0.00132790 0.00130141 0.00125839 0.00125235 0.00123343 0.00122850 0.00122775 0.00122399 0.00118257 0.00117444 0.00115821 0.00111152 0.00111041 0.00106735 0.00105522 0.00104231 0.00103673 0.00101902 0.00100781	19.711374382730074	97.49523459184697
11.22.23.SBNOV21.R1.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.8728402490083461), ('Other', 0.04952517787866578)]	HV.1 HN.1 HV.1.2 XCH.1 EG.5.1.4 FL.6 JF.1.1.2 JN.10 HK.23 XDB JN.1.3 XCF.1 JD.1.1.8 XCY EG.5.1.9 EG.5.2.3 HN.4 HK.24 JD.1.1.6 FL.29 FL.13.5 JD.1.1.5 XBB.1.37.1 XCP HR.1.1 FL.32.1 FL.22 HK.13.1 EG.7 HK.3.12 HV.1.7 HC.2 GN.4 XBB.1.5.109 FL.10.3 GW.1.1 XBB.1.16.27 JJ.1 HK.6 KJ.1 XBV XDH EG.11 EG.4.2 EG.5.1.12 FE.1.2 XBB.1.5.38 HK.23.1.1 JF.3 EG.4.4 FY.2.1 EG.1.8 EK.2 JC.1 KE.3 FL.18.1 HV.1.6 XBB.1.43.1 HV.2 EG.9.1 JD.1.1.1	0.61702675 0.05815742 0.02709550 0.02494140 0.02221940 0.01901699 0.01811126 0.01068888 0.01048642 0.00746312 0.00732982 0.00720288 0.00709733 0.00537681 0.00522193 0.00489863 0.00451570 0.00418311 0.00267023 0.00229432 0.00226154 0.00209571 0.00207469 0.00203355 0.00187617 0.00184843 0.00177620 0.00174346 0.00168091 0.00154621 0.00153531 0.00152323 0.00150520 0.00143046 0.00141826 0.00135916 0.00135648 0.00132100 0.00131684 0.00127342 0.00126823 0.00123918 0.00123813 0.00123457 0.00117057 0.00111941 0.00111429 0.00110457 0.00110385 0.00109751 0.00109098 0.00109055 0.00108992 0.00108739 0.00108342 0.00107009 0.00105448 0.00104712 0.00103788 0.00102934 0.00101981	14.547857648310831	98.58877035748921
11.22.23.PLNOV20.R2.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.9083602115521827), ('Other', 0.015563793559364172)]	HV.1 HV.1.2 HK.27 FL.1.5.2 JF.1.1 JN.1 JG.3 HV.1.1 EG.5.1.13 FL.15.3 HV.1.4 EG.6.1.1 BA.2.86.3 EG.5.1.17 XBB.1.16.19 HV.1.6.1 JF.1.1.2 JD.1.2.2 XBB.1.5.105 HK.13.1 XBB.1.5.98 GN.1 XCZ JN.2.1 FL.20 HK.26 HK.24 XBB.1.5.58 KH.1 JD.1.2 HK.29 HK.6 HN.3 HK.18 FL.22 HK.26.1 GN.1.4 BA.2.86.4 XBB.1.16.24 XCF.1 GN.3 HU.1.1 FL.4.5 FL.15.2 JD.1.1.6 EG.5.1.15 EG.4.1 JD.1.1.5 FL.19.1 FL.1.5 XBB.1.27 HV.1.5 JN.1.1 XBB.1.37.1 HR.1.1 XBB.1.16.27 GK.4 XBB.1.45.1 JN.3 XDG XCP EG.5.1.12 HK.3.12 XBB.1.16.7 EG.5.1.9 HK.30 XCR FH.1 EG.5.1.16 XBB.1.16.30 JN.8 EG.11 FU.5 XBB.1.5.106 JD.1.1.3 GE.1.2.1 XBB.1.5.50 KJ.1 FL.4.6 FY.4.1.1 XBB.1.5.17 GK.1.10 EG.4.2 FY.1.2.3 XBB.1.34.1 EG.1.8 HD.1 GA.4.1.3 XCW KA.1	0.26050008 0.11916035 0.04702310 0.04249590 0.04210989 0.03223620 0.02726759 0.02299465 0.01958650 0.01958487 0.01805529 0.01761250 0.01254755 0.01214954 0.01079626 0.01038580 0.01012777 0.00984529 0.00948539 0.00885117 0.00781832 0.00739621 0.00691669 0.00597015 0.00532777 0.00511921 0.00442797 0.00382723 0.00379733 0.00374494 0.00371747 0.00370219 0.00361711 0.00356189 0.00342466 0.00341139 0.00319489 0.00311429 0.00304769 0.00275955 0.00273550 0.00272975 0.00263656 0.00258398 0.00254885 0.00253807 0.00250412 0.00233092 0.00230415 0.00226079 0.00223714 0.00218818 0.00204918 0.00204604 0.00192914 0.00192678 0.00180180 0.00178492 0.00171359 0.00170707 0.00165803 0.00165602 0.00163571 0.00160462 0.00158228 0.00152091 0.00148295 0.00148231 0.00147077 0.00143024 0.00142311 0.00139082 0.00129287 0.00126757 0.00126678 0.00126303 0.00119760 0.00117302 0.00111899 0.00109942 0.00109859 0.00109145 0.00108578 0.00108303 0.00107157 0.00106781 0.00104423 0.00104082 0.00103950 0.00101501	15.942641639950672	97.59555897401599
12.01.23.PLNOV28.R1.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.884752477950752), ('Other', 0.027105644248688453)]	HV.1 JN.1 HV.1.2 EG.5.1.6 EG.5.1.4 JG.3 JN.1.1 KB.4 EG.5.1.17 XBB.1.16.6 EG.5.1.8 HK.27.1 EG.5.1.16 XDB JD.1 HK.23 FL.1.5.2 EG.5.1.13 EG.5.1.11 JG.3.1 JF.1.1.2 HV.1.1 XDF EG.5.1.7 HK.17 EG.5.1.2 EG.5.1.3 HV.1.6.1 JD.1.1.5 JF.1.1 HV.1.6 HV.2 EG.7 HK.31 JN.1.1.1 JN.10 JN.5 HK.6 HK.3.5 HK.20 XBB.1.16.5 XBB.1.34.1 XBB.1.5.99 HK.3.13 EG.5.1.10 HD.1.1 XBB.1.43.1 HA.1 EG.11 EG.5.2.4 FL.1.8 HK.32 FY.6 EG.9.1 JD.1.1.6 JN.9 HK.3.2 EG.5.1 XBB.1.5.108 HK.27 HK.18 HK.29 HK.13.1 KJ.1 GK.1.1 JN.1.3 JD.1.2.2 HK.30 XBB.1.16.27 FY.2 XBB.1.19.1 HK.34.1 FL.13.5 HC.2 FY.2.1 HV.1.7 XBV HK.3.12 KB.3 FG.3 FL.24.1 GN.5 XBB.1.5.50 HK.3.9 FL.24 HU.2 EG.14 XBB.1.5.105 KB.2 FY.1.2.3 HT.1 XDG JD.2 FL.4.5 FZ.2 XBB.1.15.1 GW.1.1 FY.1.4.1 JJ.1 GW.5.3.1 JD.1.1.4 XDA XBB.1.16.31 HK.22 FY.4.1 GK.1.10 EG.2.4 GK.1.7 EG.5.1.15 EG.12 XBB.1.16.24 EG.1.8	0.17414096 0.09483997 0.07670360 0.03906297 0.03647069 0.03490740 0.02574010 0.02411147 0.02264580 0.02246629 0.01724214 0.01675850 0.01517710 0.01468886 0.01319605 0.01301328 0.01285860 0.01283000 0.01050317 0.01019460 0.00965130 0.00914390 0.00873362 0.00714286 0.00713982 0.00680272 0.00641598 0.00624331 0.00622581 0.00589480 0.00583109 0.00565984 0.00480057 0.00411523 0.00367170 0.00339690 0.00317149 0.00313972 0.00313388 0.00303247 0.00283688 0.00282745 0.00266557 0.00238297 0.00237530 0.00229621 0.00229066 0.00219619 0.00211631 0.00204979 0.00201613 0.00197433 0.00193955 0.00191676 0.00190756 0.00186181 0.00186065 0.00185413 0.00185005 0.00184840 0.00183534 0.00176289 0.00173697 0.00172414 0.00167079 0.00166832 0.00164880 0.00159744 0.00158408 0.00154878 0.00150458 0.00146341 0.00146128 0.00145859 0.00144467 0.00138648 0.00136559 0.00136215 0.00135245 0.00131166 0.00129776 0.00127823 0.00126680 0.00126582 0.00126010 0.00125516 0.00123863 0.00123790 0.00123508 0.00123426 0.00122599 0.00122063 0.00120000 0.00119808 0.00117371 0.00116595 0.00112568 0.00112360 0.00111493 0.00111225 0.00110583 0.00109694 0.00109569 0.00109380 0.00107428 0.00106857 0.00106534 0.00105444 0.00105235 0.00103927 0.00102407 0.00100332	16.389406251028866	98.38143330100658
11.29.23.PLNOV27.R2.rerun__NA__NA__231207_WW__00X.tsv	[('Omicron', 0.897494834936199), ('Other', 0.0330755095993074)]	EG.5.1.6 HV.1.2 JN.1 HV.1 JF.1 HK.20 JG.3.4 JN.8 EG.10 HK.23 FL.1.5.2 BA.2.86.1 EG.6.1 XDC EG.5.1.13 EG.5.1.4 JG.3.1 EG.5.1.15 EG.5.1.17 HV.1.1 XCR EG.1.5 HK.26 HV.1.6 XBB.1.34 JD.1.1.1 HV.1.4 EG.7 EG.5.1.9 XBB.1.45 XBB.1.37.1 XBB.1.15.1 XBB.1.5.99 JD.1.1.5 XBB.1.5.23 BA.2.86.3 JF.4 XCG JD.1.1.6 JN.2 JJ.1 HV.1.7 EG.5.1.16 XBB.1.5.43 JD.1.1.2 GK.3 XBB.1.34.1 EG.5.1.12 XCZ HK.6 FL.2.3.1 EK.2 EG.4.1 XDG FT.1 XDF HK.3.12 HD.1.1 GK.1.4 XBB.1.23 FP.1 XBB.1.16.9 FL.11 HE.1 GA.4.2 JD.1.1.4 XBB.1.5.87 GK.1.10 EG.6.1.1 HK.13.1 XBB.1.16.27 FU.5 FL.4.6 JD.1.2.2 HU.2 EG.11 XBB.1.45.1 FL.24 FW.3 EG.14 JF.1.1.2 JB.1.1 JG.1 EG.9 XBB.1.5.50	0.10908033 0.08995456 0.08370293 0.06833392 0.04874560 0.04169590 0.04076662 0.03996775 0.03940344 0.03502215 0.03355374 0.01932771 0.01802649 0.01528850 0.01487180 0.01399034 0.01386074 0.01376360 0.01320023 0.01257044 0.01015318 0.00883219 0.00838074 0.00734939 0.00733359 0.00604595 0.00604396 0.00572582 0.00419727 0.00392030 0.00379507 0.00365768 0.00344408 0.00335430 0.00317528 0.00312500 0.00261370 0.00243218 0.00239636 0.00233781 0.00226822 0.00219995 0.00219470 0.00216207 0.00205656 0.00201390 0.00197836 0.00192790 0.00191534 0.00185185 0.00180050 0.00172068 0.00170068 0.00166586 0.00166389 0.00162045 0.00161858 0.00159921 0.00155844 0.00147059 0.00141771 0.00141643 0.00140154 0.00138664 0.00138079 0.00132356 0.00131393 0.00131344 0.00126904 0.00124559 0.00123828 0.00118343 0.00118273 0.00117005 0.00114536 0.00113911 0.00111915 0.00111251 0.00110289 0.00107927 0.00107756 0.00106496 0.00102836 0.00102354 0.00100612	17.435461826763934	96.76621074808547
